,Item_Number,file,Correct_Category,Estimated_Category,Max_Softmax_Value,Likelihood,In-vs-Out,In-Likelihood,Out-Likelihood,Estimated-In-vs-Out,Category_Likelihood_Average,Category_Likelihood_Stdev,Category_Sample_Count
0,194,4.png,bus,pickup truck,0.9999706745147705,-20.80810546875,Out,NA,-20.80810546875,In,-20.819408416748047,4.42878532409668,499.0
0,195,38.png,apples,pears,0.9999719858169556,-42.70404052734375,Out,NA,-42.70404052734375,Out,-28.862125396728516,4.594079971313477,499.0
0,196,26.png,kangaroo,kangaroo,0.9999992847442627,-34.0263671875,In,-34.0263671875,NA,Out,-18.427873611450195,6.4087443351745605,500.0
0,197,67.png,tiger,tiger,1.0,14.05194091796875,In,14.05194091796875,NA,In,-21.21476936340332,5.275651454925537,499.0
0,198,86.png,bicycle,clock,0.9891604781150818,-1.823211669921875,Out,NA,-1.823211669921875,Out,11.511752128601074,8.663902282714844,500.0
0,199,9.png,sweet peppers,sweet peppers,0.9999926090240479,-33.5093994140625,In,-33.5093994140625,NA,Out,-31.881549835205078,5.0294294357299805,500.0
0,200,86.png,oak,oak,0.9992535710334778,-27.855392456054688,In,-27.855392456054688,NA,Out,-21.606582641601562,3.2677195072174072,500.0
0,201,72.png,tulips,tulips,0.9997901320457458,-36.701171875,In,-36.701171875,NA,Out,-33.08617401123047,5.19976282119751,498.0
0,202,15.png,plain,plain,0.9998849630355835,-36.83111572265625,In,-36.83111572265625,NA,Out,-22.751506805419922,4.115305423736572,499.0
0,203,0.png,cattle,house,1.0,-28.830459594726562,Out,NA,-28.830459594726562,Out,-19.910140991210938,4.837407112121582,499.0
0,204,97.png,tank,tank,1.0,-54.36564636230469,In,-54.36564636230469,NA,Out,-33.077022552490234,4.047921657562256,500.0
0,205,24.png,orchids,orchids,0.999567449092865,-40.19175720214844,In,-40.19175720214844,NA,Out,-33.571441650390625,4.692233562469482,500.0
0,206,40.png,forest,forest,0.9999980926513672,27.8251953125,In,27.8251953125,NA,In,2.856919288635254,8.377469062805176,499.0
0,207,46.png,tulips,tulips,0.9984921216964722,-56.12055969238281,In,-56.12055969238281,NA,Out,-33.08617401123047,5.19976282119751,498.0
0,208,44.png,lamp,lamp,0.8999308943748474,-19.446029663085938,In,-19.446029663085938,NA,Out,-17.842281341552734,6.248699188232422,500.0
0,209,9.png,man,man,0.9999840259552002,-70.56593322753906,In,-70.56593322753906,NA,Out,-38.154014587402344,5.805813789367676,498.0
0,210,41.png,shark,shark,0.973510205745697,-12.200103759765625,In,-12.200103759765625,NA,In,-13.17357063293457,5.9391303062438965,500.0
0,211,10.png,bowls,fox,0.42240774631500244,-13.317108154296875,Out,NA,-13.317108154296875,In,-36.36833953857422,5.076505661010742,499.0
0,212,61.png,pears,mushrooms,0.7757565975189209,-28.23577880859375,In,-28.23577880859375,NA,Out,-24.507596969604492,4.159605026245117,500.0
0,213,26.png,whale,whale,0.9999902248382568,-35.21160888671875,In,-35.21160888671875,NA,Out,-13.156708717346191,5.655272960662842,500.0
0,214,54.png,streetcar,tractor,0.4479166567325592,-31.3792724609375,In,-31.3792724609375,NA,Out,-26.066312789916992,4.362990856170654,499.0
0,215,62.png,snail,snail,0.999971866607666,-12.41815185546875,In,-12.41815185546875,NA,In,-27.219690322875977,4.228353977203369,500.0
0,216,0.png,wolf,wolf,0.6439825892448425,-30.104522705078125,In,-30.104522705078125,NA,Out,-10.73868465423584,5.345759391784668,499.0
0,217,36.png,bottles,television,0.9955503940582275,-56.981597900390625,Out,NA,-56.981597900390625,Out,-29.29294204711914,4.819297790527344,499.0
0,218,71.png,pickup truck,pickup truck,1.0,-21.752853393554688,In,-21.752853393554688,NA,In,-20.819408416748047,4.42878532409668,499.0
0,219,49.png,kangaroo,kangaroo,0.9999997615814209,2.46563720703125,In,2.46563720703125,NA,In,-18.427873611450195,6.4087443351745605,500.0
0,220,93.png,lion,lion,1.0,-7.4415740966796875,In,-7.4415740966796875,NA,In,-11.824612617492676,6.109537124633789,500.0
0,221,8.png,baby,fox,0.9810958504676819,-18.911178588867188,Out,NA,-18.911178588867188,In,-36.36833953857422,5.076505661010742,499.0
0,222,70.png,chair,chair,0.9998663663864136,49.45317077636719,In,49.45317077636719,NA,In,31.810848236083984,8.783584594726562,499.0
0,223,78.png,ray,shrew,0.7047609686851501,-53.83320617675781,In,-53.83320617675781,NA,Out,-23.959043502807617,4.811082363128662,500.0
0,224,92.png,shrew,elephant,0.9289051294326782,-25.584487915039062,In,-25.584487915039062,NA,In,-29.06341552734375,4.017735004425049,500.0
0,225,70.png,roses,roses,0.9999991655349731,-43.90234375,In,-43.90234375,NA,Out,-32.52500534057617,4.714954853057861,500.0
0,226,16.png,porcupine,porcupine,1.0,-43.711822509765625,In,-43.711822509765625,NA,Out,-20.02762222290039,3.9228436946868896,500.0
0,227,37.png,bus,train,0.999521017074585,-29.033233642578125,Out,NA,-29.033233642578125,Out,-26.38922691345215,4.840188026428223,499.0
0,228,29.png,bottles,lamp,0.9485501050949097,-9.95318603515625,Out,NA,-9.95318603515625,In,-17.842281341552734,6.248699188232422,500.0
0,229,23.png,crocodile,crocodile,0.9572704434394836,-20.88421630859375,In,-20.88421630859375,NA,Out,-9.916327476501465,4.975369930267334,500.0
0,230,48.png,turtle,turtle,0.9886434674263,-4.036376953125,In,-4.036376953125,NA,In,-21.30015754699707,5.394705295562744,499.0
0,231,83.png,bus,pickup truck,0.7710981369018555,-10.133499145507812,Out,NA,-10.133499145507812,In,-20.819408416748047,4.42878532409668,499.0
0,232,49.png,possum,seal,0.936784565448761,-6.6041259765625,In,-6.6041259765625,NA,In,-24.999483108520508,4.5774078369140625,499.0
0,233,73.png,wolf,wolf,0.8773103952407837,-17.087234497070312,In,-17.087234497070312,NA,Out,-10.73868465423584,5.345759391784668,499.0
0,234,36.png,otter,otter,0.7367017269134521,-21.106430053710938,In,-21.106430053710938,NA,In,-26.42733383178711,5.204813480377197,500.0
0,235,77.png,trout,trout,1.0,-0.8495941162109375,In,-0.8495941162109375,NA,In,-23.150833129882812,4.41969633102417,500.0
0,236,80.png,leopard,leopard,0.6327078938484192,-26.950042724609375,In,-26.950042724609375,NA,Out,-19.73221206665039,4.726110458374023,500.0
0,237,32.png,cockroach,cockroach,1.0,19.79302215576172,In,19.79302215576172,NA,In,4.0243048667907715,8.63873291015625,499.0
0,238,62.png,skyscraper,skyscraper,0.669044554233551,-21.15155029296875,In,-21.15155029296875,NA,In,-26.345703125,4.597774982452393,499.0
0,239,17.png,wolf,wolf,1.0,-14.315170288085938,In,-14.315170288085938,NA,Out,-10.73868465423584,5.345759391784668,499.0
0,240,86.png,oranges,oranges,1.0,-41.38739013671875,In,-41.38739013671875,NA,Out,-28.74054718017578,4.360369682312012,500.0
0,241,18.png,man,man,0.6716373562812805,-32.603668212890625,In,-32.603668212890625,NA,In,-38.154014587402344,5.805813789367676,498.0
0,242,90.png,tulips,tulips,0.9506818056106567,-21.150985717773438,In,-21.150985717773438,NA,In,-33.08617401123047,5.19976282119751,498.0
0,243,38.png,snake,snake,0.9999065399169922,-31.456634521484375,In,-31.456634521484375,NA,Out,-24.62911605834961,5.308631896972656,499.0
0,244,11.png,rabbit,rabbit,0.9998593330383301,-30.872879028320312,In,-30.872879028320312,NA,Out,-20.981691360473633,4.4952826499938965,500.0
0,245,85.png,bowls,sweet peppers,0.6206471920013428,-19.069793701171875,Out,NA,-19.069793701171875,In,-31.881549835205078,5.0294294357299805,500.0
0,246,16.png,beetle,cockroach,0.9156200885772705,-39.573760986328125,Out,NA,-39.573760986328125,Out,4.0243048667907715,8.63873291015625,499.0
0,247,60.png,whale,whale,0.999967098236084,9.276451110839844,In,9.276451110839844,NA,In,-13.156708717346191,5.655272960662842,500.0
0,248,49.png,caterpillar,otter,0.9730534553527832,-34.56639099121094,Out,NA,-34.56639099121094,Out,-26.42733383178711,5.204813480377197,500.0
0,249,77.png,pickup truck,pickup truck,0.9997902512550354,-22.96490478515625,In,-22.96490478515625,NA,Out,-20.819408416748047,4.42878532409668,499.0
0,250,33.png,bicycle,motorcycle,0.9956468939781189,-18.87921142578125,Out,NA,-18.87921142578125,In,-25.188827514648438,4.886882781982422,500.0
0,251,55.png,apples,pears,0.9979124665260315,-10.658966064453125,Out,NA,-10.658966064453125,In,-28.862125396728516,4.594079971313477,499.0
0,252,55.png,castle,hamster,0.9999176263809204,-35.22406005859375,Out,NA,-35.22406005859375,Out,-29.36024284362793,4.207229137420654,500.0
0,253,54.png,bed,computer keyboard,0.9865777492523193,-3.314117431640625,Out,NA,-3.314117431640625,In,-17.066871643066406,5.283982276916504,500.0
0,254,62.png,cloud,cloud,0.9995662569999695,25.549598693847656,In,25.549598693847656,NA,In,2.7438650131225586,8.449994087219238,500.0
0,255,27.png,fox,woman,0.9365583658218384,-22.289596557617188,In,-22.289596557617188,NA,In,-38.55459976196289,5.135137557983398,498.0
0,256,94.png,chair,chair,0.9999998807907104,105.87055969238281,In,105.87055969238281,NA,In,31.810848236083984,8.783584594726562,499.0
0,257,19.png,chimpanzee,chimpanzee,1.0,-3.39056396484375,In,-3.39056396484375,NA,Out,9.814994812011719,8.861466407775879,500.0
0,258,26.png,palm,willow,0.6600412130355835,-35.406585693359375,In,-35.406585693359375,NA,Out,-30.449003219604492,3.966383218765259,500.0
0,259,2.png,bowls,sweet peppers,0.8540645837783813,-14.393417358398438,Out,NA,-14.393417358398438,In,-31.881549835205078,5.0294294357299805,500.0
0,260,0.png,girl,girl,1.0,-34.25750732421875,In,-34.25750732421875,NA,Out,-16.776147842407227,5.298877239227295,500.0
0,261,88.png,roses,roses,0.9999269247055054,-35.522216796875,In,-35.522216796875,NA,Out,-32.52500534057617,4.714954853057861,500.0
0,262,91.png,seal,seal,0.9999216794967651,-18.216903686523438,In,-18.216903686523438,NA,In,-24.999483108520508,4.5774078369140625,499.0
0,263,20.png,girl,leopard,0.9915722608566284,-24.129623413085938,In,-24.129623413085938,NA,Out,-19.73221206665039,4.726110458374023,500.0
0,264,24.png,rabbit,raccoon,0.40238291025161743,-23.293106079101562,In,-23.293106079101562,NA,Out,-18.972118377685547,4.7632527351379395,500.0
0,265,75.png,lizard,possum,0.9245854020118713,-17.497726440429688,In,-17.497726440429688,NA,In,-18.71575164794922,4.381153106689453,500.0
0,266,43.png,spider,palm,0.9937582015991211,-40.99468994140625,In,-40.99468994140625,NA,Out,-28.884105682373047,4.149149417877197,500.0
0,267,71.png,cups,lizard,0.7547491788864136,-64.6973876953125,In,-64.6973876953125,NA,Out,-22.670621871948242,4.857696533203125,499.0
0,268,58.png,wardrobe,wardrobe,0.9997729659080505,-58.595062255859375,In,-58.595062255859375,NA,Out,-28.39855194091797,4.157048225402832,500.0
0,269,8.png,porcupine,lion,0.8527305722236633,-48.13951110839844,In,-48.13951110839844,NA,Out,-11.824612617492676,6.109537124633789,500.0
0,270,52.png,pickup truck,pickup truck,0.7697133421897888,-6.997650146484375,In,-6.997650146484375,NA,In,-20.819408416748047,4.42878532409668,499.0
0,271,91.png,wardrobe,wardrobe,0.9999922513961792,-40.51708984375,In,-40.51708984375,NA,Out,-28.39855194091797,4.157048225402832,500.0
0,272,78.png,baby,computer keyboard,0.9191214442253113,-24.966644287109375,Out,NA,-24.966644287109375,Out,-17.066871643066406,5.283982276916504,500.0
0,273,88.png,man,pine,0.9933310151100159,-19.767349243164062,In,-19.767349243164062,NA,In,-27.232725143432617,4.399219036102295,500.0
0,274,61.png,mouse,girl,0.9999979734420776,-46.904449462890625,In,-46.904449462890625,NA,Out,-16.776147842407227,5.298877239227295,500.0
0,275,27.png,table,table,0.9999994039535522,-24.2816162109375,In,-24.2816162109375,NA,In,-26.941204071044922,4.800146579742432,499.0
0,276,51.png,flatfish,plain,0.9325422048568726,-40.59303283691406,In,-40.59303283691406,NA,Out,-22.751506805419922,4.115305423736572,499.0
0,277,10.png,girl,girl,1.0,-17.860992431640625,In,-17.860992431640625,NA,In,-16.776147842407227,5.298877239227295,500.0
0,278,21.png,cattle,oak,0.3596575856208801,-37.14532470703125,Out,NA,-37.14532470703125,Out,-21.606582641601562,3.2677195072174072,500.0
0,279,0.png,bear,lion,0.6221348643302917,-22.220306396484375,Out,NA,-22.220306396484375,Out,-11.824612617492676,6.109537124633789,500.0
0,280,61.png,cans,raccoon,0.7020173668861389,1.501495361328125,Out,NA,1.501495361328125,In,-18.972118377685547,4.7632527351379395,500.0
0,281,96.png,bridge,hamster,0.5566567778587341,-23.647171020507812,Out,NA,-23.647171020507812,In,-29.36024284362793,4.207229137420654,500.0
0,282,19.png,willow,oak,0.9994962215423584,-32.04667663574219,In,-32.04667663574219,NA,Out,-21.606582641601562,3.2677195072174072,500.0
0,283,99.png,dolphin,dolphin,1.0,21.584152221679688,In,21.584152221679688,NA,In,3.4630191326141357,9.63190746307373,500.0
0,284,46.png,mushrooms,cups,0.958834707736969,-13.409423828125,In,-13.409423828125,NA,In,-25.841064453125,3.5775413513183594,497.0
0,285,8.png,maple,willow,0.9791767001152039,-30.439682006835938,In,-30.439682006835938,NA,In,-30.449003219604492,3.966383218765259,500.0
0,286,98.png,fox,fox,0.9999997615814209,-68.69638061523438,In,-68.69638061523438,NA,Out,-36.36833953857422,5.076505661010742,499.0
0,287,87.png,ray,ray,0.9999717473983765,-22.010269165039062,In,-22.010269165039062,NA,In,-21.74357032775879,5.767826557159424,500.0
0,288,46.png,otter,otter,0.9425607919692993,-23.322952270507812,In,-23.322952270507812,NA,In,-26.42733383178711,5.204813480377197,500.0
0,289,38.png,bus,streetcar,0.8400108814239502,-19.988723754882812,Out,NA,-19.988723754882812,In,-27.51404571533203,4.346744537353516,499.0
0,290,60.png,spider,spider,1.0,-23.45001220703125,In,-23.45001220703125,NA,In,-23.826330184936523,5.917525768280029,500.0
0,291,38.png,skyscraper,skyscraper,0.9996658563613892,-22.454376220703125,In,-22.454376220703125,NA,In,-26.345703125,4.597774982452393,499.0
0,292,62.png,aquarium fish,ray,0.7676215171813965,-28.556015014648438,Out,NA,-28.556015014648438,Out,-21.74357032775879,5.767826557159424,500.0
0,293,71.png,butterfly,ray,0.9994636178016663,-25.793167114257812,Out,NA,-25.793167114257812,Out,-21.74357032775879,5.767826557159424,500.0
0,294,77.png,bee,orchids,0.808605432510376,-54.40583801269531,Out,NA,-54.40583801269531,Out,-33.571441650390625,4.692233562469482,500.0
0,295,92.png,rocket,rocket,0.9999998807907104,9.777900695800781,In,9.777900695800781,NA,In,-9.295358657836914,6.528632164001465,498.0
0,296,38.png,caterpillar,shrew,0.49470239877700806,-23.018295288085938,Out,NA,-23.018295288085938,In,-23.959043502807617,4.811082363128662,500.0
0,297,36.png,turtle,trout,0.5972650051116943,-59.926055908203125,In,-59.926055908203125,NA,Out,-23.150833129882812,4.41969633102417,500.0
0,298,56.png,chair,chair,0.9998769760131836,-3.23199462890625,In,-3.23199462890625,NA,Out,31.810848236083984,8.783584594726562,499.0
0,299,3.png,streetcar,streetcar,0.9209127426147461,-30.270965576171875,In,-30.270965576171875,NA,Out,-27.51404571533203,4.346744537353516,499.0
0,300,64.png,flatfish,flatfish,0.6666012406349182,-45.27449035644531,In,-45.27449035644531,NA,Out,-29.095705032348633,4.381448745727539,499.0
0,301,25.png,oranges,oranges,1.0,-10.205612182617188,In,-10.205612182617188,NA,In,-28.74054718017578,4.360369682312012,500.0
0,302,21.png,streetcar,streetcar,0.9970945119857788,-13.980987548828125,In,-13.980987548828125,NA,In,-27.51404571533203,4.346744537353516,499.0
0,303,2.png,dolphin,dolphin,0.9999797344207764,23.814453125,In,23.814453125,NA,In,3.4630191326141357,9.63190746307373,500.0
0,304,73.png,shark,trout,0.9211797118186951,-15.355255126953125,In,-15.355255126953125,NA,In,-23.150833129882812,4.41969633102417,500.0
0,305,47.png,tiger,leopard,0.9997901320457458,0.48388671875,In,0.48388671875,NA,In,-19.73221206665039,4.726110458374023,500.0
0,306,19.png,rabbit,rabbit,0.9999992847442627,6.8334808349609375,In,6.8334808349609375,NA,In,-20.981691360473633,4.4952826499938965,500.0
0,307,37.png,caterpillar,computer keyboard,0.7842937111854553,-11.864166259765625,Out,NA,-11.864166259765625,In,-17.066871643066406,5.283982276916504,500.0
0,308,30.png,whale,whale,0.9999853372573853,-30.494537353515625,In,-30.494537353515625,NA,Out,-13.156708717346191,5.655272960662842,500.0
0,309,26.png,wardrobe,wardrobe,0.8029881119728088,-31.691238403320312,In,-31.691238403320312,NA,Out,-28.39855194091797,4.157048225402832,500.0
0,310,73.png,trout,trout,0.9973406195640564,-20.740341186523438,In,-20.740341186523438,NA,In,-23.150833129882812,4.41969633102417,500.0
0,311,21.png,bus,pickup truck,0.9968354105949402,-15.49786376953125,Out,NA,-15.49786376953125,In,-20.819408416748047,4.42878532409668,499.0
0,312,40.png,ray,whale,0.4001825749874115,10.78070068359375,In,10.78070068359375,NA,In,-13.156708717346191,5.655272960662842,500.0
0,313,82.png,apples,pears,0.9198112487792969,-26.922042846679688,Out,NA,-26.922042846679688,In,-28.862125396728516,4.594079971313477,499.0
0,314,4.png,television,television,0.9999998807907104,-32.22882080078125,In,-32.22882080078125,NA,Out,-29.29294204711914,4.819297790527344,499.0
0,315,30.png,palm,palm,0.9962074756622314,-27.764938354492188,In,-27.764938354492188,NA,In,-28.884105682373047,4.149149417877197,500.0
0,316,79.png,motorcycle,motorcycle,1.0,-24.52142333984375,In,-24.52142333984375,NA,In,-25.188827514648438,4.886882781982422,500.0
0,317,41.png,chair,ray,0.9901522994041443,-45.97119140625,In,-45.97119140625,NA,Out,-21.74357032775879,5.767826557159424,500.0
0,318,91.png,couch,couch,0.9999221563339233,4.877044677734375,In,4.877044677734375,NA,In,-21.079483032226562,5.581104278564453,500.0
0,319,4.png,wolf,wolf,0.6533020734786987,-26.877334594726562,In,-26.877334594726562,NA,Out,-10.73868465423584,5.345759391784668,499.0
0,320,66.png,tractor,tractor,0.9999880790710449,-46.273101806640625,In,-46.273101806640625,NA,Out,-26.066312789916992,4.362990856170654,499.0
0,321,48.png,willow,oak,0.7999652624130249,-4.31451416015625,In,-4.31451416015625,NA,In,-21.606582641601562,3.2677195072174072,500.0
0,322,31.png,poppies,leopard,0.8311777114868164,-31.305145263671875,In,-31.305145263671875,NA,Out,-19.73221206665039,4.726110458374023,500.0
0,323,67.png,lawn-mower,lawn-mower,1.0,-11.166778564453125,In,-11.166778564453125,NA,In,-17.218751907348633,4.929111003875732,499.0
0,324,47.png,castle,skyscraper,0.9761274456977844,-16.076019287109375,Out,NA,-16.076019287109375,In,-26.345703125,4.597774982452393,499.0
0,325,86.png,butterfly,sweet peppers,0.9823470115661621,-45.84654235839844,Out,NA,-45.84654235839844,Out,-31.881549835205078,5.0294294357299805,500.0
0,326,54.png,possum,possum,0.9994633793830872,-24.95513916015625,In,-24.95513916015625,NA,Out,-18.71575164794922,4.381153106689453,500.0
0,327,37.png,oak,tank,0.23108422756195068,-41.835845947265625,In,-41.835845947265625,NA,Out,-33.077022552490234,4.047921657562256,500.0
0,328,68.png,whale,whale,0.9850762486457825,-1.551239013671875,In,-1.551239013671875,NA,In,-13.156708717346191,5.655272960662842,500.0
0,329,7.png,chimpanzee,chimpanzee,0.9999979734420776,-30.096923828125,In,-30.096923828125,NA,Out,9.814994812011719,8.861466407775879,500.0
