,Item_Number,file,Correct_Category,Correct_Softmax_Value,Correct_Softmax_Index,Estimated_Category,Estimated_Category_Index,Estimated_Category_Strength,Max_Confidence_Index_Value,Calculated_Confidence,Correct_Confidence,Confidence_Score
166,340,ILSVRC2012_val_00001402.JPEG,vacuum,0.8722130060195923,882,"vacuum, vacuum cleaner",882,0.8722130060195923,0,0.8242156505584717,0,0.8242156505584717
167,344,ILSVRC2012_val_00000529.JPEG,scuba diver,0.8247864842414856,983,scuba diver,983,0.8247864842414856,0,0.8035938739776611,0,0.8035938739776611
168,349,ILSVRC2012_val_00000222.JPEG,modem,0.8777522444725037,662,modem,662,0.8777522444725037,0,0.7907417416572571,0,0.7907417416572571
169,350,ILSVRC2012_val_00000758.JPEG,Appenzeller,0.6480024456977844,240,Appenzeller,240,0.6480024456977844,0,0.7377079725265503,0,0.7377079725265503
170,352,ILSVRC2012_val_00000115.JPEG,Ibizan hound,0.8049302697181702,173,"Ibizan hound, Ibizan Podenco",173,0.8049302697181702,0,0.8960744142532349,0,0.8960744142532349
171,355,ILSVRC2012_val_00000391.JPEG,Norfolk terrier,0.773554265499115,185,Norfolk terrier,185,0.773554265499115,0,0.8279330730438232,0,0.8279330730438232
172,357,ILSVRC2012_val_00000019.JPEG,carton,0.7524412274360657,478,carton,478,0.7524412274360657,0,0.7477123737335205,0,0.7477123737335205
173,358,ILSVRC2012_val_00000818.JPEG,fiddler crab,0.37520015239715576,120,fiddler crab,120,0.37520015239715576,0,0.7572291493415833,0,0.7572291493415833
174,359,ILSVRC2012_val_00000314.JPEG,minibus,0.3095662593841553,654,minivan,656,0.5134108662605286,0,0.8090526461601257,0,0.8090526461601257
175,361,ILSVRC2012_val_00000372.JPEG,grocery store,0.1387311816215515,582,"tobacco shop, tobacconist shop, tobacconist",860,0.2798999845981598,0,0.756303608417511,0,0.756303608417511
176,362,ILSVRC2012_val_00000161.JPEG,Irish setter,0.004325824789702892,213,"German shepherd, German shepherd dog, German police dog, alsatian",235,0.2716369032859802,0,0.850341260433197,0,0.850341260433197
177,363,ILSVRC2012_val_00000499.JPEG,abacus,0.8426986932754517,398,abacus,398,0.8426986932754517,0,0.7814204096794128,0,0.7814204096794128
178,364,ILSVRC2012_val_00000507.JPEG,kuvasz,0.5028572678565979,222,kuvasz,222,0.5028572678565979,0,0.7832028865814209,0,0.7832028865814209
179,369,ILSVRC2012_val_00001426.JPEG,cliff dwelling,0.8571062088012695,500,cliff dwelling,500,0.8571062088012695,0,0.8059926033020021,0,0.8059926033020021
180,370,ILSVRC2012_val_00000084.JPEG,water snake,0.0368710532784462,58,banana,954,0.3965240716934204,0,0.8599221110343933,0,0.8599221110343933
181,371,ILSVRC2012_val_00001113.JPEG,komondor,0.8530721068382263,228,komondor,228,0.8530721068382263,0,0.7847825884819031,0,0.7847825884819031
182,372,ILSVRC2012_val_00000063.JPEG,jellyfish,0.9267409443855286,107,jellyfish,107,0.9267409443855286,0,0.8698573112487793,0,0.8698573112487793
183,375,ILSVRC2012_val_00000825.JPEG,American coot,0.800876259803772,137,"American coot, marsh hen, mud hen, water hen, Fulica americana",137,0.800876259803772,0,0.764965295791626,0,0.764965295791626
184,376,ILSVRC2012_val_00001223.JPEG,clumber,0.8584638833999634,216,"clumber, clumber spaniel",216,0.8584638833999634,0,0.7597026824951172,0,0.7597026824951172
185,377,ILSVRC2012_val_00001218.JPEG,kite,0.8788423538208008,21,kite,21,0.8788423538208008,0,0.7955028414726257,0,0.7955028414726257
186,378,ILSVRC2012_val_00000213.JPEG,car mirror,0.9413217902183532,475,car mirror,475,0.9413217902183532,0,0.8562231063842773,0,0.8562231063842773
187,379,ILSVRC2012_val_00000228.JPEG,Ibizan hound,0.8302497863769531,173,"Ibizan hound, Ibizan Podenco",173,0.8302497863769531,0,0.7719369530677795,0,0.7719369530677795
188,382,ILSVRC2012_val_00001207.JPEG,minibus,0.7844540476799011,654,minibus,654,0.7844540476799011,0,0.7846403717994691,0,0.7846403717994691
189,387,ILSVRC2012_val_00000566.JPEG,chain,0.013799591921269894,488,necklace,679,0.8334128856658936,0,0.7991401553153992,0,0.7991401553153992
190,388,ILSVRC2012_val_00000162.JPEG,chiffonier,0.026516230776906013,493,"wardrobe, closet, press",894,0.7495491504669191,0,0.7527433037757874,0,0.7527433037757874
191,389,ILSVRC2012_val_00000097.JPEG,wood rabbit,0.7553490400314331,330,"wood rabbit, cottontail, cottontail rabbit",330,0.7553490400314331,0,0.7347307205200195,0,0.7347307205200195
192,393,ILSVRC2012_val_00000422.JPEG,ashcan,0.7602311968803406,412,"ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin",412,0.7602311968803406,0,0.8061162829399109,0,0.8061162829399109
193,400,ILSVRC2012_val_00000127.JPEG,impala,0.7360127568244934,352,"impala, Aepyceros melampus",352,0.7360127568244934,0,0.7161793112754822,0,0.7161793112754822
194,401,ILSVRC2012_val_00000152.JPEG,mailbox,0.8924998641014099,637,"mailbox, letter box",637,0.8924998641014099,0,0.8049014210700989,0,0.8049014210700989
195,404,ILSVRC2012_val_00000530.JPEG,timber wolf,0.0007762584136798978,269,bison,347,0.8516088724136353,0,0.8304252624511719,0,0.8304252624511719
196,405,ILSVRC2012_val_00000909.JPEG,bloodhound,0.8238158822059631,163,"bloodhound, sleuthhound",163,0.8238158822059631,0,0.8204193115234375,0,0.8204193115234375
197,407,ILSVRC2012_val_00000200.JPEG,gyromitra,0.8486283421516418,993,gyromitra,993,0.8486283421516418,0,0.7478103041648865,0,0.7478103041648865
198,408,ILSVRC2012_val_00001396.JPEG,web site,0.8332847356796265,916,"web site, website, internet site, site",916,0.8332847356796265,0,0.8486018776893616,0,0.8486018776893616
199,409,ILSVRC2012_val_00001096.JPEG,Pembroke,0.8233498930931091,263,"Pembroke, Pembroke Welsh corgi",263,0.8233498930931091,0,0.8304337859153748,0,0.8304337859153748
200,412,ILSVRC2012_val_00001156.JPEG,pickup,0.8342533707618713,717,"pickup, pickup truck",717,0.8342533707618713,0,0.7631527781486511,0,0.7631527781486511
201,413,ILSVRC2012_val_00001028.JPEG,Dandie Dinmont,0.8343195915222168,194,"Dandie Dinmont, Dandie Dinmont terrier",194,0.8343195915222168,0,0.7959939241409302,0,0.7959939241409302
202,414,ILSVRC2012_val_00000220.JPEG,pug,0.8607636094093323,254,"pug, pug-dog",254,0.8607636094093323,0,0.8328779935836792,0,0.8328779935836792
203,415,ILSVRC2012_val_00001299.JPEG,cardigan,0.862213134765625,474,cardigan,474,0.862213134765625,0,0.8292348980903625,0,0.8292348980903625
204,419,ILSVRC2012_val_00000343.JPEG,llama,0.9326810240745544,355,llama,355,0.9326810240745544,0,0.8971811532974243,0,0.8971811532974243
205,422,ILSVRC2012_val_00000677.JPEG,notebook,0.0159252230077982,681,"web site, website, internet site, site",916,0.8330644369125366,0,0.7812834382057191,0,0.7812834382057191
206,423,ILSVRC2012_val_00000690.JPEG,white stork,0.8360811471939087,127,"white stork, Ciconia ciconia",127,0.8360811471939087,0,0.8197428584098816,0,0.8197428584098816
207,424,ILSVRC2012_val_00000462.JPEG,Japanese spaniel,0.8418399095535278,152,Japanese spaniel,152,0.8418399095535278,0,0.7367340326309204,0,0.7367340326309204
208,425,ILSVRC2012_val_00000345.JPEG,spotlight,0.048958174884319305,818,projector,745,0.7432829141616821,0,0.8856903314590454,0,0.8856903314590454
209,427,ILSVRC2012_val_00000164.JPEG,coffee mug,0.8885384798049927,504,coffee mug,504,0.8885384798049927,0,0.8156007528305054,0,0.8156007528305054
210,430,ILSVRC2012_val_00000653.JPEG,tennis ball,0.8876803517341614,852,tennis ball,852,0.8876803517341614,0,0.8236809968948364,0,0.8236809968948364
211,431,ILSVRC2012_val_00000567.JPEG,tile roof,0.9185167551040648,858,tile roof,858,0.9185167551040648,0,0.803650975227356,0,0.803650975227356
212,432,ILSVRC2012_val_00000553.JPEG,chimpanzee,0.8256115317344666,367,"chimpanzee, chimp, Pan troglodytes",367,0.8256115317344666,0,0.8645867705345154,0,0.8645867705345154
213,435,ILSVRC2012_val_00000980.JPEG,book jacket,0.9348350763320924,921,"book jacket, dust cover, dust jacket, dust wrapper",921,0.9348350763320924,0,0.8114586472511292,0,0.8114586472511292
214,436,ILSVRC2012_val_00000947.JPEG,cradle,0.9088369011878968,516,cradle,516,0.9088369011878968,0,0.8106681704521179,0,0.8106681704521179
215,437,ILSVRC2012_val_00000629.JPEG,shopping basket,0.1253758668899536,790,shopping cart,791,0.6600024104118347,0,0.7810747027397156,0,0.7810747027397156
216,439,ILSVRC2012_val_00001317.JPEG,accordion,0.9181772470474244,401,"accordion, piano accordion, squeeze box",401,0.9181772470474244,0,0.7272650599479675,0,0.7272650599479675
217,440,ILSVRC2012_val_00001064.JPEG,red wine,0.4803059101104736,966,red wine,966,0.4803059101104736,0,0.8383483290672302,0,0.8383483290672302
218,441,ILSVRC2012_val_00000866.JPEG,wallet,0.7473664283752441,893,"wallet, billfold, notecase, pocketbook",893,0.7473664283752441,0,0.8200758695602417,0,0.8200758695602417
219,444,ILSVRC2012_val_00000680.JPEG,mosque,0.8304794430732727,668,mosque,668,0.8304794430732727,0,0.8209440112113953,0,0.8209440112113953
220,445,ILSVRC2012_val_00000500.JPEG,otterhound,0.434722363948822,175,"otterhound, otter hound",175,0.434722363948822,0,0.8020970225334167,0,0.8020970225334167
221,448,ILSVRC2012_val_00000060.JPEG,hamper,0.8649204969406128,588,hamper,588,0.8649204969406128,0,0.7904015779495239,0,0.7904015779495239
222,449,ILSVRC2012_val_00000332.JPEG,cauliflower,0.7909523248672485,938,cauliflower,938,0.7909523248672485,0,0.7175921201705933,0,0.7175921201705933
223,450,ILSVRC2012_val_00000118.JPEG,maze,0.06656509637832643,646,"coil, spiral, volute, whorl, helix",506,0.744261622428894,0,0.8085547685623169,0,0.8085547685623169
224,451,ILSVRC2012_val_00000895.JPEG,vase,0.8732150197029114,883,vase,883,0.8732150197029114,0,0.7801103591918945,0,0.7801103591918945
225,452,ILSVRC2012_val_00001340.JPEG,rocking chair,0.8237860798835754,765,"rocking chair, rocker",765,0.8237860798835754,0,0.8328049778938293,0,0.8328049778938293
226,454,ILSVRC2012_val_00000245.JPEG,hermit crab,0.8774642348289491,125,hermit crab,125,0.8774642348289491,0,0.835681676864624,0,0.835681676864624
227,455,ILSVRC2012_val_00001343.JPEG,purse,0.8551358580589294,748,purse,748,0.8551358580589294,0,0.8263482451438904,0,0.8263482451438904
228,458,ILSVRC2012_val_00001360.JPEG,water buffalo,0.8557073473930359,346,"water buffalo, water ox, Asiatic buffalo, Bubalus bubalis",346,0.8557073473930359,0,0.7676783800125122,0,0.7676783800125122
229,459,ILSVRC2012_val_00000270.JPEG,alp,0.03247873857617378,970,"cliff, drop, drop-off",972,0.5870563387870789,0,0.8683310747146606,0,0.8683310747146606
230,460,ILSVRC2012_val_00000672.JPEG,Border collie,0.6340382099151611,232,Border collie,232,0.6340382099151611,0,0.7821223735809326,0,0.7821223735809326
231,463,ILSVRC2012_val_00001411.JPEG,crate,0.004282067064195871,519,moving van,675,0.7472339868545532,0,0.7936075329780579,0,0.7936075329780579
232,465,ILSVRC2012_val_00001422.JPEG,rubber eraser,0.5943174362182617,767,"rubber eraser, rubber, pencil eraser",767,0.5943174362182617,0,0.7962046265602112,0,0.7962046265602112
233,466,ILSVRC2012_val_00000317.JPEG,parallel bars,0.5037878155708313,702,"parallel bars, bars",702,0.5037878155708313,0,0.6799660325050354,0,0.6799660325050354
234,469,ILSVRC2012_val_00000522.JPEG,stupa,0.6652121543884277,832,"stupa, tope",832,0.6652121543884277,0,0.7621078491210938,0,0.7621078491210938
235,470,ILSVRC2012_val_00001036.JPEG,wallaby,0.9392227530479432,104,"wallaby, brush kangaroo",104,0.9392227530479432,0,0.8419560194015503,0,0.8419560194015503
236,472,ILSVRC2012_val_00000737.JPEG,toaster,0.8549292683601379,859,toaster,859,0.8549292683601379,0,0.8438279032707214,0,0.8438279032707214
237,474,ILSVRC2012_val_00000719.JPEG,Mexican hairless,0.9450572729110718,268,Mexican hairless,268,0.9450572729110718,0,0.8814477920532227,0,0.8814477920532227
238,479,ILSVRC2012_val_00000587.JPEG,window shade,0.2597542405128479,905,"bannister, banister, balustrade, balusters, handrail",421,0.3318838179111481,0,0.7987748980522156,0,0.7987748980522156
239,481,ILSVRC2012_val_00000708.JPEG,Gordon setter,0.8416067361831665,214,Gordon setter,214,0.8416067361831665,0,0.8131089210510254,0,0.8131089210510254
240,484,ILSVRC2012_val_00000720.JPEG,cab,0.874876856803894,468,"cab, hack, taxi, taxicab",468,0.874876856803894,0,0.8018078207969666,0,0.8018078207969666
241,485,ILSVRC2012_val_00000853.JPEG,moped,0.9157692193984984,665,moped,665,0.9157692193984984,0,0.7903289198875427,0,0.7903289198875427
242,486,ILSVRC2012_val_00000337.JPEG,night snake,0.03744494542479515,60,"rock python, rock snake, Python sebae",62,0.5940682888031006,0,0.7455397248268127,0,0.7455397248268127
243,487,ILSVRC2012_val_00000942.JPEG,electric fan,0.0007819797028787434,545,"bearskin, busby, shako",439,0.6873305439949036,0,0.8459246158599854,0,0.8459246158599854
244,492,ILSVRC2012_val_00000512.JPEG,king snake,0.8529136776924133,56,"king snake, kingsnake",56,0.8529136776924133,0,0.7886722087860107,0,0.7886722087860107
245,494,ILSVRC2012_val_00000046.JPEG,pitcher,0.5950750112533569,725,"pitcher, ewer",725,0.5950750112533569,0,0.824291467666626,0,0.824291467666626
246,495,ILSVRC2012_val_00000684.JPEG,ladle,0.298982173204422,618,strainer,828,0.421061247587204,0,0.8340250253677368,0,0.8340250253677368
247,497,ILSVRC2012_val_00000652.JPEG,pier,0.08399277925491333,718,street sign,919,0.7031307816505432,0,0.8826562762260437,0,0.8826562762260437
248,508,ILSVRC2012_val_00000757.JPEG,potpie,0.8720333576202393,964,potpie,964,0.8720333576202393,0,0.7827607989311218,0,0.7827607989311218
249,509,ILSVRC2012_val_00000271.JPEG,steel arch bridge,0.7955030798912048,821,steel arch bridge,821,0.7955030798912048,0,0.7636345624923706,0,0.7636345624923706
250,511,ILSVRC2012_val_00000216.JPEG,rapeseed,0.8936080336570741,984,rapeseed,984,0.8936080336570741,0,0.8221986889839172,0,0.8221986889839172
251,512,ILSVRC2012_val_00000639.JPEG,damselfly,0.7583798170089722,320,damselfly,320,0.7583798170089722,0,0.7448278665542603,0,0.7448278665542603
252,513,ILSVRC2012_val_00000870.JPEG,chimpanzee,0.0038458914496004577,367,"barrow, garden cart, lawn cart, wheelbarrow",428,0.2654722034931183,0,0.8341917991638184,0,0.8341917991638184
253,515,ILSVRC2012_val_00001382.JPEG,mobile home,0.7527420520782471,660,"mobile home, manufactured home",660,0.7527420520782471,0,0.81255042552948,0,0.81255042552948
254,519,ILSVRC2012_val_00001262.JPEG,lipstick,0.5896355509757996,629,"lipstick, lip rouge",629,0.5896355509757996,0,0.8188527226448059,0,0.8188527226448059
255,523,ILSVRC2012_val_00001484.JPEG,kuvasz,0.3192623853683472,222,kuvasz,222,0.3192623853683472,0,0.754027783870697,0,0.754027783870697
256,525,ILSVRC2012_val_00000907.JPEG,Shih-Tzu,0.6777332425117493,155,Shih-Tzu,155,0.6777332425117493,0,0.8343703150749207,0,0.8343703150749207
257,526,ILSVRC2012_val_00001318.JPEG,medicine chest,0.8969206213951111,648,"medicine chest, medicine cabinet",648,0.8969206213951111,0,0.8523086905479431,0,0.8523086905479431
258,532,ILSVRC2012_val_00000513.JPEG,tray,0.18104228377342224,868,soup bowl,809,0.28572967648506165,0,0.8171354532241821,0,0.8171354532241821
259,537,ILSVRC2012_val_00000491.JPEG,potpie,0.8308952450752258,964,potpie,964,0.8308952450752258,0,0.7228125333786011,0,0.7228125333786011
260,538,ILSVRC2012_val_00000428.JPEG,ping-pong ball,0.954664707183838,722,ping-pong ball,722,0.954664707183838,0,0.7840048670768738,0,0.7840048670768738
261,539,ILSVRC2012_val_00000261.JPEG,toyshop,0.028435444459319118,865,"teddy, teddy bear",850,0.7821552753448486,0,0.8028696775436401,0,0.8028696775436401
262,544,ILSVRC2012_val_00000331.JPEG,refrigerator,0.026036430150270462,760,"wardrobe, closet, press",894,0.7466732859611511,0,0.7796708345413208,0,0.7796708345413208
263,547,ILSVRC2012_val_00000257.JPEG,cellular telephone,0.7491043210029602,487,"cellular telephone, cellular phone, cellphone, cell, mobile phone",487,0.7491043210029602,0,0.7679346203804016,0,0.7679346203804016
264,550,ILSVRC2012_val_00001171.JPEG,catamaran,0.6817094683647156,484,catamaran,484,0.6817094683647156,0,0.7042136788368225,0,0.7042136788368225
265,552,ILSVRC2012_val_00001057.JPEG,brain coral,0.8492255210876465,109,brain coral,109,0.8492255210876465,0,0.7107453942298889,0,0.7107453942298889
266,554,ILSVRC2012_val_00000414.JPEG,indigo bunting,0.8981591463088989,14,"indigo bunting, indigo finch, indigo bird, Passerina cyanea",14,0.8981591463088989,0,0.8170307278633118,0,0.8170307278633118
267,555,ILSVRC2012_val_00000131.JPEG,snowmobile,0.8162258267402649,802,snowmobile,802,0.8162258267402649,0,0.8508872985839844,0,0.8508872985839844
268,556,ILSVRC2012_val_00000397.JPEG,tennis ball,0.9111080169677734,852,tennis ball,852,0.9111080169677734,0,0.8093124628067017,0,0.8093124628067017
269,559,ILSVRC2012_val_00001357.JPEG,drake,0.9173561930656432,97,drake,97,0.9173561930656432,0,0.8669055700302124,0,0.8669055700302124
270,561,ILSVRC2012_val_00000137.JPEG,dial telephone,0.006544219329953194,528,iPod,605,0.4447411000728607,0,0.8574396967887878,0,0.8574396967887878
271,563,ILSVRC2012_val_00001143.JPEG,police van,0.7738808989524841,734,"police van, police wagon, paddy wagon, patrol wagon, wagon, black Maria",734,0.7738808989524841,0,0.8506319522857666,0,0.8506319522857666
272,564,ILSVRC2012_val_00000280.JPEG,washer,0.8575676679611206,897,"washer, automatic washer, washing machine",897,0.8575676679611206,0,0.8096798658370972,0,0.8096798658370972
273,568,ILSVRC2012_val_00000264.JPEG,paddlewheel,0.8739588856697083,694,"paddlewheel, paddle wheel",694,0.8739588856697083,0,0.7878953814506531,0,0.7878953814506531
274,571,ILSVRC2012_val_00000848.JPEG,cloak,0.0006427579210139811,501,comic book,917,0.5450870990753174,0,0.8279601931571959,0,0.8279601931571959
275,572,ILSVRC2012_val_00000120.JPEG,maypole,0.9378195405006408,645,maypole,645,0.9378195405006408,0,0.8344244360923767,0,0.8344244360923767
276,575,ILSVRC2012_val_00000774.JPEG,spoonbill,0.8000186085700989,129,spoonbill,129,0.8000186085700989,0,0.7303147315979004,0,0.7303147315979004
277,578,ILSVRC2012_val_00000973.JPEG,vase,0.7583056092262268,883,vase,883,0.7583056092262268,0,0.7362192273139954,0,0.7362192273139954
278,580,ILSVRC2012_val_00000454.JPEG,puck,0.9851489067077636,746,"puck, hockey puck",746,0.9851489067077636,0,0.807688295841217,0,0.807688295841217
279,582,ILSVRC2012_val_00000828.JPEG,titi,0.8492133617401123,380,"titi, titi monkey",380,0.8492133617401123,0,0.812678873538971,0,0.812678873538971
280,583,ILSVRC2012_val_00001008.JPEG,torch,0.913063943386078,862,torch,862,0.913063943386078,0,0.8245891332626343,0,0.8245891332626343
281,584,ILSVRC2012_val_00000815.JPEG,sunglasses,0.03917195275425911,837,school bus,779,0.7548835277557373,0,0.850104033946991,0,0.850104033946991
282,586,ILSVRC2012_val_00001053.JPEG,black and gold garden spider,0.5710622668266296,72,"black and gold garden spider, Argiope aurantia",72,0.5710622668266296,0,0.7333397865295409,0,0.7333397865295409
283,588,ILSVRC2012_val_00001006.JPEG,swimming trunks,0.7895187139511108,842,"swimming trunks, bathing trunks",842,0.7895187139511108,0,0.77243971824646,0,0.77243971824646
284,592,ILSVRC2012_val_00000668.JPEG,Chesapeake Bay retriever,0.904023051261902,209,Chesapeake Bay retriever,209,0.904023051261902,0,0.8966088891029358,0,0.8966088891029358
285,594,ILSVRC2012_val_00000922.JPEG,Norwich terrier,0.8137008547782898,186,Norwich terrier,186,0.8137008547782898,0,0.7579315304756165,0,0.7579315304756165
286,596,ILSVRC2012_val_00000961.JPEG,altar,0.7758063673973083,406,altar,406,0.7758063673973083,0,0.7578279972076416,0,0.7578279972076416
287,597,ILSVRC2012_val_00000964.JPEG,patas,0.8720349073410034,371,"patas, hussar monkey, Erythrocebus patas",371,0.8720349073410034,0,0.8006938099861145,0,0.8006938099861145
