,Item_Number,file,Correct_Category,Estimated_Category,Max_Softmax_Value,Likelihood,In-vs-Out,In-Like,Out-Like,
0,305,000000351203.jpg,cat,horse,0.999649644,-76.36425781,Out,NA,-76.36425781,
0,306,000000580827.jpg,book,horse,0.999996662,-18.72439575,Out,NA,-18.72439575,
0,307,000000425859.jpg,book,horse,0.997874141,-49.37168884,Out,NA,-49.37168884,
0,308,000000309531.jpg,airplane,horse,0.988358974,-89.48101807,In,-89.48101807,NA,
0,309,000000212403.jpg,horse,horse,1,-49.20158386,In,-49.20158386,NA,
0,310,000000064834.jpg,laptop,airplane,0.999981046,-23.83300781,Out,NA,-23.83300781,
0,311,000000097380.jpg,cat,airplane,0.999952435,-91.17704773,Out,NA,-91.17704773,
0,312,000000489900.jpg,car,airplane,0.787073791,-55.72416687,Out,NA,-55.72416687,
0,313,000000342921.jpg,horse,horse,1,-40.68313599,In,-40.68313599,NA,
0,314,000000335301.jpg,book,airplane,0.997839153,-119.0639496,Out,NA,-119.0639496,
0,315,000000310861.jpg,zebra,horse,0.999694347,74.54228973,Out,NA,74.54228973,
0,316,000000106043.jpg,zebra,horse,0.999144793,71.20653534,Out,NA,71.20653534,
0,317,000000325710.jpg,pizza,airplane,0.996700346,-162.0667572,Out,NA,-162.0667572,
0,318,000000547769.jpg,pizza,airplane,0.648123622,-66.78593445,Out,NA,-66.78593445,
0,319,000000474390.jpg,airplane,airplane,0.999995112,114.7922592,In,114.7922592,NA,
0,320,000000125829.jpg,car,airplane,0.649007261,-43.01437378,Out,NA,-43.01437378,
0,321,000000452087.jpg,car,airplane,0.997975051,-54.05586243,Out,NA,-54.05586243,
0,322,000000531395.jpg,horse,airplane,0.525299847,4.052825928,In,4.052825928,NA,
0,323,000000094210.jpg,car,horse,0.996974826,-49.33248901,Out,NA,-49.33248901,
0,324,000000157133.jpg,car,airplane,0.999998808,-66.64009094,Out,NA,-66.64009094,
0,325,000000113127.jpg,dog,horse,0.847167015,-73.36230469,Out,NA,-73.36230469,
0,326,000000514283.jpg,pizza,airplane,0.874997318,-94.53129578,Out,NA,-94.53129578,
0,327,000000351910.jpg,zebra,horse,0.999496937,77.66230774,Out,NA,77.66230774,
0,328,000000032458.jpg,car,horse,0.999739826,4.383605957,Out,NA,4.383605957,
0,329,000000219488.jpg,dog,horse,1,-49.21362305,Out,NA,-49.21362305,
0,330,000000253843.jpg,horse,horse,1,-4.674468994,In,-4.674468994,NA,
0,331,000000572341.jpg,horse,horse,0.986878574,-88.11479187,In,-88.11479187,NA,
0,332,000000523564.jpg,dog,horse,1,-77.57748413,Out,NA,-77.57748413,
0,333,000000375347.jpg,pizza,airplane,0.999871492,-79.6570282,Out,NA,-79.6570282,
0,334,000000064733.jpg,pizza,airplane,0.623135448,-71.54875183,Out,NA,-71.54875183,
0,335,000000073239.jpg,laptop,airplane,0.999999523,-30.13389587,Out,NA,-30.13389587,
0,336,000000159898.jpg,car,airplane,1,-95.16035461,Out,NA,-95.16035461,
0,337,000000506766.jpg,pizza,airplane,0.647066772,-84.24082947,Out,NA,-84.24082947,
0,338,000000268885.jpg,book,airplane,0.995961726,-60.16642761,Out,NA,-60.16642761,
0,339,000000343903.jpg,pizza,airplane,0.663032353,-68.67657471,Out,NA,-68.67657471,
0,340,000000376772.jpg,cat,airplane,0.997676909,-70.82780457,Out,NA,-70.82780457,
0,341,000000080422.jpg,airplane,airplane,0.999999285,92.63517761,In,92.63517761,NA,
0,342,000000384146.jpg,horse,horse,1,-10.45056152,In,-10.45056152,NA,
0,343,000000351827.jpg,dog,airplane,1,1.589828491,Out,NA,1.589828491,
0,344,000000080982.jpg,zebra,horse,0.999496579,65.60882568,Out,NA,65.60882568,
0,345,000000224753.jpg,car,airplane,0.999997497,-48.29067993,Out,NA,-48.29067993,
0,346,000000490268.jpg,car,horse,0.981755078,-56.28004456,Out,NA,-56.28004456,
0,347,000000031345.jpg,cat,airplane,0.999992371,-58.77391052,Out,NA,-58.77391052,
0,348,000000178870.jpg,airplane,airplane,1,80.78981018,In,80.78981018,NA,
0,349,000000366770.jpg,airplane,airplane,1,64.978508,In,64.978508,NA,
0,350,000000482912.jpg,dog,airplane,0.997827351,-91.51902771,Out,NA,-91.51902771,
0,351,000000130645.jpg,car,airplane,0.916454434,-10.13996887,Out,NA,-10.13996887,
0,352,000000408965.jpg,airplane,airplane,0.999999404,73.4741745,In,73.4741745,NA,
0,353,000000130275.jpg,pizza,horse,0.810655832,-88.65161133,Out,NA,-88.65161133,
0,354,000000367699.jpg,dog,airplane,0.975155234,-82.4997406,Out,NA,-82.4997406,
0,355,000000162358.jpg,car,airplane,0.999997735,-36.77981567,Out,NA,-36.77981567,
0,356,000000390935.jpg,car,horse,1,80.40568542,Out,NA,80.40568542,
0,357,000000113021.jpg,laptop,airplane,0.999976158,-34.33294678,Out,NA,-34.33294678,
0,358,000000186412.jpg,dog,horse,1,-71.14302063,Out,NA,-71.14302063,
0,359,000000114521.jpg,dog,horse,0.999699593,-89.4526062,Out,NA,-89.4526062,
0,360,000000514064.jpg,cake,horse,0.953214705,-96.48226929,Out,NA,-96.48226929,
0,361,000000204087.jpg,horse,horse,1,-25.4100647,In,-25.4100647,NA,
0,362,000000040870.jpg,airplane,airplane,0.999999881,43.46907043,In,43.46907043,NA,
0,363,000000514635.jpg,cake,airplane,0.999998689,-97.54450989,Out,NA,-97.54450989,
0,364,000000062477.jpg,car,airplane,0.999908447,-30.22142029,Out,NA,-30.22142029,
0,365,000000359772.jpg,book,airplane,0.995051205,-47.71133423,Out,NA,-47.71133423,
0,366,000000418711.jpg,car,horse,0.999297261,-70.88552856,Out,NA,-70.88552856,
0,367,000000343225.jpg,book,airplane,0.999910951,-22.39453125,Out,NA,-22.39453125,
0,368,000000186933.jpg,pizza,airplane,0.999878526,-105.028244,Out,NA,-105.028244,
0,369,000000485485.jpg,car,airplane,0.542720675,-31.21240234,Out,NA,-31.21240234,
0,370,000000023630.jpg,zebra,horse,0.999555647,80.37487793,Out,NA,80.37487793,
0,371,000000146150.jpg,book,horse,0.999925852,-98.57897949,Out,NA,-98.57897949,
0,372,000000532461.jpg,airplane,airplane,0.999994397,19.64198303,In,19.64198303,NA,
0,373,000000399664.jpg,airplane,airplane,0.999999642,80.45427704,In,80.45427704,NA,
0,374,000000179415.jpg,airplane,airplane,0.999999404,-14.8066864,In,-14.8066864,NA,
0,375,000000359589.jpg,book,airplane,1,-80.39170837,Out,NA,-80.39170837,
0,376,000000125735.jpg,car,horse,1,74.02255249,Out,NA,74.02255249,
0,377,000000276719.jpg,dog,airplane,0.999876261,-86.58103943,Out,NA,-86.58103943,
0,378,000000146030.jpg,cat,horse,1,-81.33932495,Out,NA,-81.33932495,
0,379,000000260221.jpg,book,horse,0.936568081,-90.28289795,Out,NA,-90.28289795,
0,380,000000554296.jpg,car,horse,0.999940276,-64.10862732,Out,NA,-64.10862732,
0,381,000000343887.jpg,dog,horse,0.993608713,-102.3626709,Out,NA,-102.3626709,
0,382,000000400149.jpg,cake,horse,0.999999642,-84.07287598,Out,NA,-84.07287598,
0,383,000000474882.jpg,airplane,airplane,1,10.9132843,In,10.9132843,NA,
0,384,000000367491.jpg,cat,airplane,0.999685049,-42.48960876,Out,NA,-42.48960876,
0,385,000000302481.jpg,airplane,airplane,1,-45.47251892,In,-45.47251892,NA,
0,386,000000420594.jpg,car,airplane,0.778620481,-68.58934021,Out,NA,-68.58934021,
0,387,000000326527.jpg,dog,airplane,0.999999881,-43.73875427,Out,NA,-43.73875427,
0,388,000000571909.jpg,zebra,horse,0.99958843,72.59118652,Out,NA,72.59118652,
0,389,000000095850.jpg,car,horse,0.999642372,-56.33764648,Out,NA,-56.33764648,
0,390,000000383846.jpg,cat,horse,0.977919459,-104.589447,Out,NA,-104.589447,
0,391,000000104888.jpg,laptop,airplane,1,-71.84855652,Out,NA,-71.84855652,
0,392,000000126936.jpg,car,horse,0.961655259,-51.55079651,Out,NA,-51.55079651,
0,393,000000154179.jpg,pizza,horse,0.910298467,-75.36517334,Out,NA,-75.36517334,
0,394,000000423005.jpg,car,airplane,0.999999762,-34.35194397,Out,NA,-34.35194397,
0,395,000000466519.jpg,dog,airplane,0.998054981,-151.6062469,Out,NA,-151.6062469,
0,396,000000121783.jpg,cat,horse,0.528209746,-53.70903015,Out,NA,-53.70903015,
0,397,000000506030.jpg,cake,airplane,0.830728412,-63.15963745,Out,NA,-63.15963745,
0,398,000000112688.jpg,cake,airplane,0.998951197,-116.0110016,Out,NA,-116.0110016,
0,399,000000555494.jpg,pizza,horse,0.979405463,-68.49801636,Out,NA,-68.49801636,
0,400,000000301461.jpg,horse,horse,1,-28.2571106,In,-28.2571106,NA,
0,401,000000245664.jpg,laptop,airplane,0.999999881,-12.15235901,Out,NA,-12.15235901,
0,402,000000154621.jpg,cake,airplane,0.64750874,-72.31694031,Out,NA,-72.31694031,
0,403,000000223836.jpg,car,horse,0.996319771,-43.27980042,Out,NA,-43.27980042,
0,404,000000106047.jpg,horse,horse,0.999998689,-36.55194092,In,-36.55194092,NA,
0,405,000000048044.jpg,laptop,airplane,0.99975282,-53.89408875,Out,NA,-53.89408875,
0,406,000000252147.jpg,book,airplane,0.99996984,-16.82707214,Out,NA,-16.82707214,
0,407,000000354819.jpg,car,airplane,0.9411484,-68.19499207,Out,NA,-68.19499207,
0,408,000000518462.jpg,car,airplane,0.549975097,-78.97612,Out,NA,-78.97612,
0,409,000000220118.jpg,dog,horse,0.999877214,-48.23492432,Out,NA,-48.23492432,
0,410,000000047387.jpg,dog,horse,0.999998927,-82.99925232,Out,NA,-82.99925232,
0,411,000000113630.jpg,zebra,horse,0.997548282,-9.704040527,Out,NA,-9.704040527,
0,412,000000089044.jpg,zebra,horse,0.999881864,45.73893738,Out,NA,45.73893738,
0,413,000000243839.jpg,laptop,airplane,1,-106.0644989,Out,NA,-106.0644989,
0,414,000000194758.jpg,cat,airplane,0.999186814,-30.51734924,Out,NA,-30.51734924,
0,415,000000178389.jpg,pizza,horse,0.998889625,-85.10499573,Out,NA,-85.10499573,
0,416,000000571835.jpg,cat,horse,0.999808252,-91.81213379,Out,NA,-91.81213379,
0,417,000000353915.jpg,car,airplane,0.999998331,-14.96504211,Out,NA,-14.96504211,
0,418,000000422995.jpg,car,airplane,0.999999762,-70.63114929,Out,NA,-70.63114929,
0,419,000000071811.jpg,dog,horse,0.999850631,-91.73268127,Out,NA,-91.73268127,
0,420,000000203131.jpg,book,horse,0.996490657,-136.5890503,Out,NA,-136.5890503,
0,421,000000155355.jpg,zebra,horse,0.99985683,46.34168243,Out,NA,46.34168243,
0,422,000000375201.jpg,book,horse,0.9765414,-70.72964478,Out,NA,-70.72964478,
0,423,000000286101.jpg,airplane,airplane,0.999999404,73.94042969,In,73.94042969,NA,
0,424,000000186524.jpg,cake,horse,0.997802079,-90.19522095,Out,NA,-90.19522095,
0,425,000000031288.jpg,dog,airplane,0.755746365,-91.00688171,Out,NA,-91.00688171,
0,426,000000418505.jpg,car,airplane,0.980890155,-37.36421204,Out,NA,-37.36421204,
0,427,000000457383.jpg,car,airplane,0.996510088,-41.14419556,Out,NA,-41.14419556,
0,428,000000129753.jpg,cake,horse,0.755195081,-87.76464844,Out,NA,-87.76464844,
0,429,000000514806.jpg,book,horse,0.999587953,-18.63963318,Out,NA,-18.63963318,
0,430,000000254983.jpg,car,horse,0.611735404,-36.27380371,Out,NA,-36.27380371,
0,431,000000392358.jpg,car,airplane,1,-44.59669495,Out,NA,-44.59669495,
0,432,000000163136.jpg,car,horse,0.999999881,8.510223389,Out,NA,8.510223389,
0,433,000000385438.jpg,car,horse,0.745644987,-50.2094574,Out,NA,-50.2094574,
0,434,000000554891.jpg,car,horse,0.889265835,-67.51446533,Out,NA,-67.51446533,
0,435,000000416875.jpg,cake,airplane,0.999990344,-87.66593933,Out,NA,-87.66593933,
0,436,000000024238.jpg,pizza,airplane,0.868786693,-87.88835144,Out,NA,-87.88835144,
0,437,000000420081.jpg,car,airplane,0.998990834,-56.65432739,Out,NA,-56.65432739,
0,438,000000580651.jpg,dog,horse,0.925024033,-19.13345337,Out,NA,-19.13345337,
0,439,000000219291.jpg,cake,airplane,0.996857643,-77.72251892,Out,NA,-77.72251892,
0,440,000000127786.jpg,car,airplane,0.606073558,-85.16517639,Out,NA,-85.16517639,
0,441,000000032190.jpg,horse,horse,0.665757835,-87.80053711,In,-87.80053711,NA,
0,442,000000170765.jpg,book,horse,0.754219294,-51.01399231,Out,NA,-51.01399231,
0,443,000000448600.jpg,cake,horse,0.999682307,-105.9389343,Out,NA,-105.9389343,
0,444,000000227440.jpg,pizza,airplane,0.999619246,-69.6837616,Out,NA,-69.6837616,
0,445,000000530898.jpg,cake,airplane,0.870689631,-135.7541046,Out,NA,-135.7541046,
0,446,000000318475.jpg,pizza,airplane,0.969916523,-77.09178162,Out,NA,-77.09178162,
0,447,000000450577.jpg,car,horse,0.999996185,72.16738129,Out,NA,72.16738129,
0,448,000000326335.jpg,pizza,airplane,0.688147068,-65.48258972,Out,NA,-65.48258972,
0,449,000000224053.jpg,car,airplane,0.999880075,-44.59225464,Out,NA,-44.59225464,
0,450,000000310262.jpg,dog,horse,0.999999762,-75.60519409,Out,NA,-75.60519409,
0,451,000000064092.jpg,horse,horse,0.999999762,-32.32614136,In,-32.32614136,NA,
0,452,000000441411.jpg,cat,horse,0.999999881,-77.85229492,Out,NA,-77.85229492,
0,453,000000065292.jpg,horse,horse,0.997330427,2.663513184,In,2.663513184,NA,
0,454,000000550874.jpg,car,airplane,0.995377421,-13.13418579,Out,NA,-13.13418579,
0,455,000000211837.jpg,zebra,horse,0.87104851,-91.40319824,Out,NA,-91.40319824,
0,456,000000255769.jpg,car,horse,0.974881113,20.20123291,Out,NA,20.20123291,
0,457,000000090106.jpg,airplane,airplane,1,97.52231598,In,97.52231598,NA,
0,458,000000161941.jpg,book,airplane,0.771160305,-41.1783905,Out,NA,-41.1783905,
0,459,000000401291.jpg,airplane,airplane,1,-60.34896851,In,-60.34896851,NA,
0,460,000000219228.jpg,airplane,airplane,1,18.24169922,In,18.24169922,NA,
0,461,000000072792.jpg,cake,airplane,0.999158621,-34.55363464,Out,NA,-34.55363464,
0,462,000000540321.jpg,laptop,horse,0.974318922,-41.66305542,Out,NA,-41.66305542,
0,463,000000226528.jpg,car,horse,0.999920845,-103.5965271,Out,NA,-103.5965271,
0,464,000000505978.jpg,dog,airplane,0.999832749,-99.8032074,Out,NA,-99.8032074,
0,465,000000564884.jpg,cat,horse,0.550034344,-37.0344696,Out,NA,-37.0344696,
0,466,000000554006.jpg,car,airplane,0.99999392,-117.6593475,Out,NA,-117.6593475,
0,467,000000456656.jpg,car,horse,0.925109088,6.78894043,Out,NA,6.78894043,
0,468,000000359363.jpg,dog,horse,0.800058424,-66.70501709,Out,NA,-66.70501709,
0,469,000000092575.jpg,car,horse,0.998763919,-70.57530212,Out,NA,-70.57530212,
0,470,000000113678.jpg,dog,airplane,0.913061798,-52.85292053,Out,NA,-52.85292053,
0,471,000000419378.jpg,car,airplane,0.972233415,-23.07710266,Out,NA,-23.07710266,
0,472,000000121683.jpg,laptop,airplane,0.999999881,-36.75785828,Out,NA,-36.75785828,
0,473,000000416193.jpg,zebra,horse,0.999822915,65.28086853,Out,NA,65.28086853,
0,474,000000318683.jpg,pizza,airplane,0.959110439,-110.8426056,Out,NA,-110.8426056,
0,475,000000517881.jpg,car,airplane,0.999999523,111.1819916,Out,NA,111.1819916,
0,476,000000211644.jpg,laptop,airplane,0.999999046,-112.8996429,Out,NA,-112.8996429,
0,477,000000138961.jpg,book,airplane,0.999991059,-85.02210999,Out,NA,-85.02210999,
0,478,000000481293.jpg,airplane,airplane,0.999999881,75.04116821,In,75.04116821,NA,
0,479,000000138070.jpg,book,horse,0.957656324,0.094223022,Out,NA,0.094223022,
0,480,000000155177.jpg,book,airplane,0.999969244,-29.60432434,Out,NA,-29.60432434,
0,481,000000376247.jpg,horse,horse,1,-7.154495239,In,-7.154495239,NA,
0,482,000000124055.jpg,car,horse,0.997746646,-32.6050415,Out,NA,-32.6050415,
0,483,000000146078.jpg,book,horse,0.745245457,-77.52006531,Out,NA,-77.52006531,
0,484,000000522256.jpg,car,airplane,0.999983668,-65.01359558,Out,NA,-65.01359558,
0,485,000000171026.jpg,dog,airplane,0.872576177,-89.72703552,Out,NA,-89.72703552,
0,486,000000522309.jpg,dog,horse,0.999977946,-98.0043335,Out,NA,-98.0043335,
0,487,000000072556.jpg,cat,airplane,0.999997854,-44.05583191,Out,NA,-44.05583191,
0,488,000000491272.jpg,horse,horse,1,-66.61058044,In,-66.61058044,NA,
0,489,000000221891.jpg,car,airplane,0.999854326,-56.51950073,Out,NA,-56.51950073,
0,490,000000466522.jpg,airplane,horse,0.999052227,-49.13931274,In,-49.13931274,NA,
0,491,000000245201.jpg,dog,airplane,0.99999547,-51.45864868,Out,NA,-51.45864868,
0,492,000000489890.jpg,car,airplane,0.999999881,-54.27148438,Out,NA,-54.27148438,
0,493,000000310669.jpg,horse,horse,0.999998808,89.26651764,In,89.26651764,NA,
0,494,000000325710.jpg,car,airplane,0.996700346,-150.2198029,Out,NA,-150.2198029,
0,495,000000220486.jpg,book,airplane,0.999999881,-42.71881104,Out,NA,-42.71881104,
0,496,000000320117.jpg,car,horse,0.999989867,-52.39916992,Out,NA,-52.39916992,
0,497,000000564099.jpg,book,airplane,0.999988198,-13.16279602,Out,NA,-13.16279602,
0,498,000000094610.jpg,car,horse,1,-39.58621216,Out,NA,-39.58621216,
0,499,000000097964.jpg,book,airplane,0.999220133,-14.16874695,Out,NA,-14.16874695,
0,500,000000522938.jpg,car,airplane,0.999999642,28.05780029,Out,NA,28.05780029,
0,501,000000032101.jpg,horse,horse,0.999981523,86.05742645,In,86.05742645,NA,
0,502,000000224017.jpg,car,horse,0.999999762,-65.33734131,Out,NA,-65.33734131,
0,503,000000343169.jpg,cat,horse,0.999850154,-61.5151062,Out,NA,-61.5151062,
0,504,000000257448.jpg,car,airplane,0.9418841,-48.43522644,Out,NA,-48.43522644,
0,505,000000539297.jpg,pizza,horse,0.925811827,-79.95472717,Out,NA,-79.95472717,
0,506,000000376595.jpg,laptop,airplane,0.992808104,-75.96812439,Out,NA,-75.96812439,
0,507,000000425288.jpg,cat,airplane,0.928886652,-43.47111511,Out,NA,-43.47111511,
0,508,000000556417.jpg,cake,airplane,0.623736382,-79.80918884,Out,NA,-79.80918884,
0,509,000000351154.jpg,zebra,horse,0.999886036,82.6945343,Out,NA,82.6945343,
0,510,000000221713.jpg,car,airplane,0.975574613,-66.2911377,Out,NA,-66.2911377,
0,511,000000170962.jpg,pizza,airplane,0.999995708,-60.91621399,Out,NA,-60.91621399,
0,512,000000515821.jpg,laptop,airplane,0.791473448,-94.03233337,Out,NA,-94.03233337,
0,513,000000465008.jpg,airplane,airplane,0.999998689,84.06289673,In,84.06289673,NA,
0,514,000000481665.jpg,horse,horse,0.99998939,43.50323486,In,43.50323486,NA,
0,515,000000228340.jpg,car,airplane,0.980390251,-28.59796143,Out,NA,-28.59796143,
0,516,000000112830.jpg,dog,horse,0.999821246,-6.817855835,Out,NA,-6.817855835,
0,517,000000432686.jpg,cat,airplane,0.99999702,-93.18009949,Out,NA,-93.18009949,
0,518,000000284956.jpg,cake,horse,0.994744062,-75.54980469,Out,NA,-75.54980469,
0,519,000000408846.jpg,horse,horse,1,50.70217896,In,50.70217896,NA,
0,520,000000090173.jpg,car,horse,0.937437296,-78.93865967,Out,NA,-78.93865967,
0,521,000000420825.jpg,car,airplane,0.999997973,-39.50367737,Out,NA,-39.50367737,
0,522,000000524130.jpg,cat,airplane,0.906809092,-76.12303162,Out,NA,-76.12303162,
0,523,000000423837.jpg,car,airplane,0.999997497,103.247467,Out,NA,103.247467,
0,524,000000483107.jpg,car,airplane,1,-30.62336731,Out,NA,-30.62336731,
0,525,000000126770.jpg,car,horse,0.995283544,-58.59266663,Out,NA,-58.59266663,
0,526,000000450687.jpg,car,airplane,0.999854803,-74.23570251,Out,NA,-74.23570251,
0,527,000000006247.jpg,book,horse,0.901659489,-56.54794312,Out,NA,-56.54794312,
0,528,000000580382.jpg,dog,horse,0.834982157,-79.39079285,Out,NA,-79.39079285,
0,529,000000335713.jpg,laptop,airplane,0.848836064,-45.52876282,Out,NA,-45.52876282,
0,530,000000028230.jpg,car,airplane,0.999993563,-80.32337952,Out,NA,-80.32337952,
0,531,000000105903.jpg,book,airplane,0.999947906,-69.84828186,Out,NA,-69.84828186,
0,532,000000540384.jpg,dog,horse,0.768856287,-61.23901367,Out,NA,-61.23901367,
0,533,000000474383.jpg,book,horse,1,-72.82681274,Out,NA,-72.82681274,
0,534,000000285841.jpg,horse,airplane,0.999998689,-19.55999756,In,-19.55999756,NA,
0,535,000000540582.jpg,book,horse,0.973903775,-101.3809204,Out,NA,-101.3809204,
0,536,000000351112.jpg,airplane,airplane,0.999997139,105.669426,In,105.669426,NA,
0,537,000000366787.jpg,cat,horse,0.967815459,-79.93182373,Out,NA,-79.93182373,
0,538,000000456816.jpg,cake,horse,0.998771489,-109.8465271,Out,NA,-109.8465271,
0,539,000000276582.jpg,cake,airplane,0.999994993,-60.52095032,Out,NA,-60.52095032,
0,540,000000440819.jpg,dog,horse,1,-69.10090637,Out,NA,-69.10090637,
0,541,000000278431.jpg,cat,airplane,0.855642438,-55.23832703,Out,NA,-55.23832703,
0,542,000000039014.jpg,cat,airplane,1,-102.5701141,Out,NA,-102.5701141,
0,543,000000523096.jpg,book,airplane,0.591449738,-41.06266785,Out,NA,-41.06266785,
0,544,000000222755.jpg,car,horse,0.999159694,-33.23677063,Out,NA,-33.23677063,
0,545,000000392949.jpg,car,airplane,0.999116123,-41.32568359,Out,NA,-41.32568359,
0,546,000000124028.jpg,car,airplane,0.979270339,-7.64024353,Out,NA,-7.64024353,
0,547,000000243957.jpg,laptop,airplane,0.999998808,-107.1013641,Out,NA,-107.1013641,
0,548,000000228330.jpg,car,airplane,0.994928122,-84.81547546,Out,NA,-84.81547546,
0,549,000000178818.jpg,dog,horse,0.754857123,-62.37036133,Out,NA,-62.37036133,
0,550,000000564680.jpg,cat,horse,0.994361997,-74.47007751,Out,NA,-74.47007751,
0,551,000000540253.jpg,laptop,airplane,0.999999881,-79.90736389,Out,NA,-79.90736389,
0,552,000000260978.jpg,cat,horse,0.968889356,-57.8526001,Out,NA,-57.8526001,
0,553,000000425308.jpg,car,horse,0.975583017,-25.25154114,Out,NA,-25.25154114,
0,554,000000056701.jpg,book,airplane,0.989922941,-77.5275116,Out,NA,-77.5275116,
0,555,000000026026.jpg,car,airplane,0.998814344,-48.5587616,Out,NA,-48.5587616,
0,556,000000194820.jpg,laptop,airplane,0.999999166,-64.22984314,Out,NA,-64.22984314,
0,557,000000228206.jpg,dog,horse,1,-60.1960907,Out,NA,-60.1960907,
0,558,000000254701.jpg,car,airplane,0.996916652,-130.7787323,Out,NA,-130.7787323,
0,559,000000254179.jpg,car,airplane,0.998034537,-25.52120972,Out,NA,-25.52120972,
0,560,000000318857.jpg,cat,airplane,0.99998796,-61.49989319,Out,NA,-61.49989319,
0,561,000000555476.jpg,car,airplane,0.999870539,-84.9641571,Out,NA,-84.9641571,
0,562,000000581563.jpg,car,airplane,1,17.40077209,Out,NA,17.40077209,
0,563,000000457684.jpg,airplane,airplane,0.999997735,63.68162537,In,63.68162537,NA,
0,564,000000293820.jpg,cake,horse,0.999919415,-116.7588196,Out,NA,-116.7588196,
